STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
57036099999,2005-1-1,34.447119,108.751592,479.14,"XIANYANG, CH",20.1,22,9.7,22,1032.8,8,982.5,4,4.6,22,2.1,22,5.8,999.9,29.8, ,8.6,*,0,D,999.9,000000
57036099999,2005-1-2,34.447119,108.751592,479.14,"XIANYANG, CH",25.3,24,15.9,24,1022.7,8,972,4,3.3,24,3,24,5.8,999.9,31.6, ,12.2,*,0,D,999.9,000000
57036099999,2005-1-3,34.447119,108.751592,479.14,"XIANYANG, CH",32.6,24,19.2,24,1029.9,8,979.8,4,4.1,21,2.4,24,7.8,999.9,44.6, ,24.8,*,0,D,999.9,000000
57036099999,2005-1-4,34.447119,108.751592,479.14,"XIANYANG, CH",30.3,23,18.8,23,1028.6,8,978.6,4,4.1,21,4.6,23,13.6,999.9,36, ,24.8,*,0,D,999.9,000000
57036099999,2005-1-5,34.447119,108.751592,479.14,"XIANYANG, CH",28.7,24,19.7,24,1025.8,8,976,4,3.3,24,2.4,24,5.8,999.9,39.4, ,21.2,*,0,D,999.9,000000
57036099999,2005-1-6,34.447119,108.751592,479.14,"XIANYANG, CH",31.8,24,24.1,24,1031.8,8,981.3,4,2,24,2.3,24,5.8,999.9,40.6, ,24.8,*,0,D,999.9,000000
57036099999,2005-1-7,34.447119,108.751592,479.14,"XIANYANG, CH",32,24,20,24,1036.2,7,999.9,0,3.6,23,2.8,24,7.8,999.9,38.7, ,23,*,0,C,999.9,000000
57036099999,2005-1-8,34.447119,108.751592,479.14,"XIANYANG, CH",30.6,24,18.3,24,1034.7,8,984.6,4,4.2,20,3.3,24,7.8,999.9,39.6, ,23,*,0,D,999.9,000000
57036099999,2005-1-9,34.447119,108.751592,479.14,"XIANYANG, CH",28.1,24,17.5,24,1031.3,8,981,4,3.7,24,2.6,24,9.7,999.9,36.1, ,21.2,*,0,D,999.9,000000
57036099999,2005-1-10,34.447119,108.751592,479.14,"XIANYANG, CH",28.6,23,20.6,23,1031.5,8,981.1,4,2.3,23,1.6,23,3.9,999.9,38.5, ,17.6,*,0,D,999.9,100000
57036099999,2005-1-11,34.447119,108.751592,479.14,"XIANYANG, CH",29,23,22.9,23,1035,13,985.2,23,1.4,23,1.4,23,3.9,999.9,37.4,*,21.2,*,0,D,999.9,100000
57036099999,2005-1-12,34.447119,108.751592,479.14,"XIANYANG, CH",28.6,24,23.1,24,1032.9,12,983.2,24,0.8,24,1.2,24,3.9,999.9,37.4,*,19.4,*,0,D,999.9,100000
57036099999,2005-1-13,34.447119,108.751592,479.14,"XIANYANG, CH",28.3,23,23.3,23,1031.8,17,982,23,1.6,23,2.1,23,7.8,999.9,41.9, ,15.8,*,0,D,999.9,100000
57036099999,2005-1-14,34.447119,108.751592,479.14,"XIANYANG, CH",28,24,17.5,24,1030,23,979.9,24,2.8,24,2.8,24,7.8,999.9,41,*,17.6,*,0,D,999.9,000000
57036099999,2005-1-15,34.447119,108.751592,479.14,"XIANYANG, CH",25.8,24,15.4,24,1030.6,24,980.1,24,3.2,21,1.7,24,5.8,999.9,37.4,*,12.2,*,0,D,999.9,000000
57036099999,2005-1-16,34.447119,108.751592,479.14,"XIANYANG, CH",31.3,23,17.9,23,1028,23,978.1,23,3,23,2.7,23,3.9,999.9,39.2, ,17.6,*,0,D,999.9,000000
57036099999,2005-1-17,34.447119,108.751592,479.14,"XIANYANG, CH",34.1,24,17.1,24,1027.8,23,978.5,24,3.6,22,2.4,24,5.8,999.9,48, ,23,*,0,D,999.9,000000
57036099999,2005-1-18,34.447119,108.751592,479.14,"XIANYANG, CH",30.7,23,15,23,1030.7,21,981,23,5.1,22,2.5,23,5.8,999.9,42.6, ,19.4,*,0,D,999.9,000000
57036099999,2005-1-19,34.447119,108.751592,479.14,"XIANYANG, CH",32.4,24,15.6,24,1032.3,18,982.9,24,5.3,23,2.6,24,9.7,999.9,41.4, ,24.8, ,0,D,999.9,000000
57036099999,2005-1-20,34.447119,108.751592,479.14,"XIANYANG, CH",33.5,24,15.4,24,1034,15,984.4,24,3.6,24,3.9,24,7.8,999.9,40.5, ,28.4,*,0,D,999.9,000000
57036099999,2005-1-21,34.447119,108.751592,479.14,"XIANYANG, CH",30.9,24,23.5,24,1029.7,14,979.7,24,2.7,24,5.4,24,9.7,999.9,38.3, ,23,*,0,D,999.9,000000
57036099999,2005-1-22,34.447119,108.751592,479.14,"XIANYANG, CH",31.2,24,25.6,24,1024.2,15,974.7,24,1.7,24,2.1,24,5.8,999.9,37.8, ,24.8,*,0,D,999.9,100000
