STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
58633099999,2005-1-1,28.9666666,118.8666666,71,"QU XIAN, CH",28.9,8,18.9,8,1032.8,8,22,4,13.2,8,3.6,8,9.7,999.9,37.4, ,19.4, ,0,D,999.9,000000
58633099999,2005-1-2,28.9666666,118.8666666,71,"QU XIAN, CH",33.1,8,25.7,8,1024.4,8,14.3,4,5.7,8,2.7,8,5.8,999.9,43.9, ,23.7, ,0,D,999.9,000000
58633099999,2005-1-3,28.9666666,118.8666666,71,"QU XIAN, CH",40.5,8,33.1,8,1024,8,13,4,2.6,8,3.2,8,9.7,999.9,45.9, ,27.7, ,0,D,999.9,000000
58633099999,2005-1-4,28.9666666,118.8666666,71,"QU XIAN, CH",42.5,8,29.7,8,1028.5,8,18,4,3.3,8,11.2,8,13.6,999.9,48.4, ,38.1, ,0,D,999.9,000000
58633099999,2005-1-5,28.9666666,118.8666666,71,"QU XIAN, CH",37.7,8,34.5,8,1027,8,16.6,4,2.1,8,5.3,8,11.7,999.9,39.4, ,36.7, ,0.1,G,999.9,010000
58633099999,2005-1-6,28.9666666,118.8666666,71,"QU XIAN, CH",38.9,8,35.1,8,1027.5,8,17.1,4,2.5,8,4.9,8,9.7,999.9,44.8, ,34,*,0,D,999.9,100000
58633099999,2005-1-7,28.9666666,118.8666666,71,"QU XIAN, CH",41.8,7,34.5,7,1029.8,7,19.2,4,2.2,7,9.2,7,11.7,999.9,48.9, ,33.8, ,0,D,999.9,000000
58633099999,2005-1-8,28.9666666,118.8666666,71,"QU XIAN, CH",38.9,8,30.5,8,1031.5,8,21,4,4.8,8,6.6,8,11.7,999.9,40.5, ,36,*,0,G,999.9,010000
58633099999,2005-1-9,28.9666666,118.8666666,71,"QU XIAN, CH",36.7,8,25.1,8,1030.7,8,20.1,4,3.7,8,6.8,8,9.7,999.9,42.8, ,30.2,*,0,G,999.9,000000
58633099999,2005-1-10,28.9666666,118.8666666,71,"QU XIAN, CH",40.4,8,24.8,8,1028.8,8,18.1,5,4.8,8,6.1,8,7.8,999.9,47.5, ,27, ,0,D,999.9,000000
58633099999,2005-1-11,28.9666666,118.8666666,71,"QU XIAN, CH",34.4,8,32.7,8,1030.3,8,19.8,8,0.9,8,6.1,8,9.7,999.9,40.3, ,33.3, ,0.27,G,999.9,011000
58633099999,2005-1-12,28.9666666,118.8666666,71,"QU XIAN, CH",36,8,30.9,8,1029.6,8,19,8,2,8,8.3,8,11.7,999.9,40.1, ,31.8,*,0.3,G,999.9,001000
58633099999,2005-1-13,28.9666666,118.8666666,71,"QU XIAN, CH",33.3,8,31.1,8,1027.9,8,17.4,8,1,8,4.9,8,9.7,999.9,35.6, ,31.6, ,0.06,G,999.9,011000
58633099999,2005-1-14,28.9666666,118.8666666,71,"QU XIAN, CH",36.1,8,30.4,8,1026.6,8,16.1,8,2,8,6.1,8,11.7,999.9,44.4, ,30.4,*,0,G,999.9,100000
58633099999,2005-1-15,28.9666666,118.8666666,71,"QU XIAN, CH",36.6,8,29,8,1027.2,8,16.7,8,2.3,8,6.1,8,9.7,999.9,46.9, ,28.6, ,0,D,999.9,100000
58633099999,2005-1-16,28.9666666,118.8666666,71,"QU XIAN, CH",33.5,8,27.4,8,1028.1,8,17.6,8,1.9,8,2.7,8,3.9,999.9,45, ,26.6,*,0,D,999.9,000000
58633099999,2005-1-17,28.9666666,118.8666666,71,"QU XIAN, CH",39.1,8,28.4,8,1024.8,8,14.4,8,2.8,8,4.4,8,7.8,999.9,49.1, ,25.2, ,0,D,999.9,000000
